place_name,id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user,language
Borobudur Temple,ChZDSUhNMG9nS0VJQ0FnSUNyd3NQeWJ3EAE,"It's hard to tell you not to visit this temple given its significance but seriously plan and consider your visit. There are two types of tickets: surrounding access and climbing access. If you don't get climbing access tickets, you really …",a month ago,2024-09-04 11:44:52.295931,2.0,Jason Roof,23,https://www.google.com/maps/contrib/102971741045878802432/reviews?hl=en,NULL,en
Borobudur Temple,ChdDSUhNMG9nS0VJQ0FnSUNydkx2VXJ3RRAB,"Magnificent! If you want to reach the top of the temple, buy ticket H-1, at traveloka or borobudur site. …",a month ago,2024-09-04 11:44:52.313175,5.0,Lisa suli,5,https://www.google.com/maps/contrib/111995368764532645640/reviews?hl=en,NULL,en
Borobudur Temple,ChdDSUhNMG9nS0VJQ0FnSUNycEt6eWp3RRAB,Beautiful monument.  Be aware that you can no longer do a sunrise tour at the top of the monument.,2 months ago,2024-09-04 11:45:37.234534,4.0,Jeroen Hauchecorne,16,https://www.google.com/maps/contrib/113108231696152771211/reviews?hl=en,NULL,en
Borobudur Temple,ChdDSUhNMG9nS0VJQ0FnSUNyc0xpTDR3RRAB,"Very interesting temple, learned some new interesting facts about Buddhism and also the guide emanated that calm down to earth Buddhism kind of atmosphere, I enjoyed that. You don't have much time for the temple it self if you go up and the …",2 months ago,2024-09-04 11:46:00.053898,4.0,tony popp,19,https://www.google.com/maps/contrib/107230528990625315185/reviews?hl=en,NULL,en
Borobudur Temple,ChdDSUhNMG9nS0VJQ0FnSURMcjlLZHJ3RRAB,Proud being an Indonesian people because of Borobudur,2 months ago,2024-09-04 11:46:46.437361,5.0,Fitria Handayani,0,https://www.google.com/maps/contrib/108822639631675027221/reviews?hl=en,NULL,en
Borobudur Temple,ChZDSUhNMG9nS0VJQ0FnSURMci1LTmN3EAE,Magnificent and impressive temple. The entry fee includes shoes that you will keep (a sort of flip-flop to visit the temple without getting damaged). I recommend visiting this temple to understand the history with the guide.,2 months ago,2024-09-04 11:46:46.439081,5.0,Charlotte,14,https://www.google.com/maps/contrib/116327755394199273095/reviews?hl=en,NULL,en
Borobudur Temple,ChZDSUhNMG9nS0VJQ0FnSURMLTluMktnEAE,I feel the mystery of being a Buddhist temple in an Islamic country.,2 months ago,2024-09-04 11:47:35.169357,4.0,임병순,97,https://www.google.com/maps/contrib/102489734677920075166/reviews?hl=en,NULL,en
Borobudur Temple,ChZDSUhNMG9nS0VJQ0FnSURMMDhEQmRREAE,It was such awesome moment to remember by during this school holiday temples trip with kiddos..We booked the tickets online way before to reserve our entrance to Borobudur temple and had the free local knowledgeable guide along with …,2 months ago,2024-09-04 11:48:00.519256,5.0,Sparkly Freeze,74,https://www.google.com/maps/contrib/115242090651034590983/reviews?hl=en,NULL,en
Borobudur Temple,ChdDSUhNMG9nS0VJQ0FnSURMeGFfa213RRAB,"A cultural slap in the face. Legendary temple dedicated to Buddhism, there are a few Buddhists there (especially not to be disturbed). …",2 months ago,2024-09-04 11:49:16.261065,5.0,Ahlem,35,https://www.google.com/maps/contrib/116473026710636434309/reviews?hl=en,NULL,en
Borobudur Temple,ChdDSUhNMG9nS0VJQ0FnSURMNGMtYjJRRRAB,Very beautiful place to visit if you like temples,2 months ago,2024-09-04 11:49:49.664182,4.0,Robert Grietens,1,https://www.google.com/maps/contrib/100617644453956864406/reviews?hl=en,NULL,en
Borobudur Temple,ChdDSUhNMG9nS0VJQ0FnSURMb1pYcnpnRRAB,"I can't understand the hype about the temple. If you're going to pay the entrance fee, you have to take at least the temple structure with you because the floor area is the only thing that's disappointing. There are definitely more impressive buildings",2 months ago,2024-09-04 11:49:49.672789,1.0,Lennart,17,https://www.google.com/maps/contrib/109075234346856168148/reviews?hl=en,NULL,en
Borobudur Temple,ChdDSUhNMG9nS0VJQ0FnSURMb2VYWDN3RRAB,Nice temple but unreasonably expensive.,2 months ago,2024-09-04 11:49:49.672789,1.0,Mirja,0,https://www.google.com/maps/contrib/111919816562307977513/reviews?hl=en,NULL,en
Borobudur Temple,ChZDSUhNMG9nS0VJQ0FnSURMLXNLN013EAE,The largest compound Buddhist temple in the world has been listed as UNESCO World Heritage since 1991. The 9th-century Mahayana temple consists of hundreds of Buddha statues and intricate reliefs that was built magically by human in a …,2 months ago,2024-09-04 11:50:42.753723,5.0,saydoppa,382,https://www.google.com/maps/contrib/107531911035107509527/reviews?hl=en,NULL,en
Borobudur Temple,ChdDSUhNMG9nS0VJQ0FnSURMbXJLZ2p3RRAB,"awesome place to go, but don’t go on monday, you can’t enter the temple ground, they’re cleaning it",2 months ago,2024-09-04 11:51:09.168281,5.0,nbl,13,https://www.google.com/maps/contrib/107735176791449646663/reviews?hl=en,NULL,en
Borobudur Temple,ChZDSUhNMG9nS0VJQ0FnSURMdkpLTEhBEAE,Worth the trip to see. Well managed setup at the temple to ensure the temple is not damaged. The tour guides are lovely and very informative. Highly recommend,2 months ago,2024-09-04 11:51:09.192831,5.0,Joshua Lawrence,16,https://www.google.com/maps/contrib/116538517861410686143/reviews?hl=en,NULL,en
Borobudur Temple,ChdDSUhNMG9nS0VJQ0FnSURMM0tYdXV3RRAB,"I guess less information about how to buy ticket online until upper the temple. Only until around the temple can buy at location. And the worst is many side show ""under construction"" without parking area and only drop off. Prambanan Temple management more better than Borobudur management.",2 months ago,2024-09-04 11:51:37.141639,2.0,Fajar Budiman,63,https://www.google.com/maps/contrib/109260928261880105896/reviews?hl=en,NULL,en
Borobudur Temple,ChZDSUhNMG9nS0VJQ0FnSUR6ejVEVUdREAE,Lost for words.  This temple is such an ancient wonder.  Such a treasure.  A must see on any Java tourist's itinerary.,2 months ago,2024-09-04 11:52:01.450322,5.0,Big Gav 74,16,https://www.google.com/maps/contrib/101185851589126174990/reviews?hl=en,NULL,en
Borobudur Temple,ChdDSUhNMG9nS0VJQ0FnSUNMN1pDdWtBRRAB,Fantastic Buddhist temple. Local guides are terrible though (poor English and do not know much).,2 months ago,2024-09-04 11:52:16.234710,5.0,Antoine Dusséaux,203,https://www.google.com/maps/contrib/114907137042711503540/reviews?hl=en,NULL,en
Borobudur Temple,ChdDSUhNMG9nS0VJQ0FnSUNMXzU2XzlBRRAB,REAL REVIEW WISATA👇🏻  (Positive Review) …,2 months ago,2024-09-04 11:52:32.093398,5.0,Kristinus Aris Prabowo,29,https://www.google.com/maps/contrib/112632845449082925875/reviews?hl=en,NULL,en
Borobudur Temple,ChZDSUhNMG9nS0VJQ0FnSUNMNzVHX1Z3EAE,"Going back again after 10 years from my first visiting, but sadly, Since it is under renovation right now (June 2024), I would not recommend to bring toddler or kids, the management is force the customers to take a long way walking just to exit, going through traditional market. It is also not allowed to go up to the temple at all.",2 months ago,2024-09-04 11:52:58.819069,2.0,Maikel Chandika,22,https://www.google.com/maps/contrib/109487565707696976924/reviews?hl=en,NULL,en
Borobudur Temple,ChdDSUhNMG9nS0VJQ0FnSUNMbTdxNHJRRRAB,The tickets so expensive,2 months ago,2024-09-04 11:53:27.317206,2.0,Wibu Soft,0,https://www.google.com/maps/contrib/116437629906776499709/reviews?hl=en,NULL,en
Borobudur Temple,ChZDSUhNMG9nS0VJQ0FnSUNMcThXc0hBEAE,"I went with my wife with high expectation but unfortunately we couldn’t go up to the temple as the tickets were all sold out. We have seen it outside the temple. It’s quite a big place, you need couple of hours to enjoy it. …",2 months ago,2024-09-04 11:53:27.319219,4.0,Sarowar Morshed,68,https://www.google.com/maps/contrib/115591102146507806157/reviews?hl=en,NULL,en
Borobudur Temple,ChdDSUhNMG9nS0VJQ0FnSUNMNjVqWmxRRRAB,Way too expensive. At the end you have to walk about 1km through shops to get to the exit which is again around 1km from the main entrance where we have parked our bike. …,2 months ago,2024-09-04 11:53:56.125806,2.0,kapsell Heinoski,59,https://www.google.com/maps/contrib/106958040417114633346/reviews?hl=en,NULL,en
Borobudur Temple,ChdDSUhNMG9nS0VJQ0FnSUNMcTZ5QW1RRRAB,You can't pass through Yogyakarta and not see this temple. Awesome.,2 months ago,2024-09-04 11:53:56.128184,5.0,Jesus Casado,33,https://www.google.com/maps/contrib/111515833032834206130/reviews?hl=en,NULL,en
Borobudur Temple,ChdDSUhNMG9nS0VJQ0FnSUNMeTdtTWp3RRAB,Summers trip 2024...,2 months ago,2024-09-04 11:53:56.130220,5.0,Ersanto Wahyuaji,272,https://www.google.com/maps/contrib/101431380486836363186/reviews?hl=en,NULL,en
Borobudur Temple,ChZDSUhNMG9nS0VJQ0FnSUNMeTQ2bkt3EAE,"The site was hot but rather amazing.  It's a Buddhist conception of the world, and the bas-reliefs tell many stories of the Buddha for edication, not unlike Christian artwork",2 months ago,2024-09-04 11:53:56.133516,5.0,Chin Zhi Hui,"1,374",https://www.google.com/maps/contrib/103912139510084459318/reviews?hl=en,NULL,en
Borobudur Temple,ChdDSUhNMG9nS0VJQ0FnSUNMN2EzaTd3RRAB,wonderful experience 👍🏻👍🏻 …,2 months ago,2024-09-04 11:54:56.642251,5.0,Seblak Pokwe,7,https://www.google.com/maps/contrib/105056174485131930388/reviews?hl=en,NULL,en
Borobudur Temple,ChZDSUhNMG9nS0VJQ0FnSUNMcmJHQ0lBEAE,"I understand that mass tourism forces them to look for reasonable solutions to limit damage, but it seems that the only thing that matters here is the desire to collect revenue. It is perfect that nationals pay less than foreigners but it …",2 months ago,2024-09-04 11:54:56.646994,1.0,Xa Bel,0,https://www.google.com/maps/contrib/100462504194313409220/reviews?hl=en,NULL,en
Borobudur Temple,ChZDSUhNMG9nS0VJQ0FnSUNMeGVlOUlBEAE,"The most iconic place that you should put in your destination list. Its very historical, and now they already managed the visitors very well. Good job!",2 months ago,2024-09-04 11:54:56.683915,5.0,Yogi,15,https://www.google.com/maps/contrib/108702086572618588823/reviews?hl=en,NULL,en
Borobudur Temple,ChZDSUhNMG9nS0VJQ0FnSUNMc2N1cVRnEAE,WARNING FOR FOREIGNERS ABSOLUTELY OVERPRICED TO WAK AROUND FOR 20MINS. 4OO RUPIAH TO JUST WALK AROUND THE GROUNDS. 455 NTO WALK UO BUT MAX 150 PEOPLE AN HOUR AND EASILY GETS BOOKED OUT DAYS BEFORE. COMPLETE TOURIST TRAP!!!!!,2 months ago,2024-09-04 11:55:49.644604,1.0,Emily Stevens,0,https://www.google.com/maps/contrib/116952992210142181538/reviews?hl=en,NULL,en
Borobudur Temple,ChZDSUhNMG9nS0VJQ0FnSUNMMFlTSUlBEAE,"One of the most beautiful temples in the world, with many details, symbols and history. Very good visit that includes sandals, mineral water and a tour guide per group of approximately 10 people, who explains things to you about the temple. …",2 months ago,2024-09-04 11:55:49.647988,5.0,Bruno Witker Robeson,35,https://www.google.com/maps/contrib/108491270774191694459/reviews?hl=en,NULL,en
Borobudur Temple,ChdDSUhNMG9nS0VJQ0FnSUNMb2FUaG5BRRAB,"Don't buy a ticket just for the tempel ground. We paid 400 000 just to walk around the temple, the walk took maybe 10 minutes. Maybe it's better if you go up but you have to buy the structure tickets online in advance. If you haven't bought …",2 months ago,2024-09-04 11:56:15.366545,1.0,Hanna Meier,2,https://www.google.com/maps/contrib/108178004042569807034/reviews?hl=en,NULL,en
Borobudur Temple,ChdDSUhNMG9nS0VJQ0FnSUNMdHF5eXFBRRAB,"An incredible place to see, though do be sure to buy tickets in advance if you want to go to the top. There are a limited numbers of tourists allowed up per day as part of the UNESCO responsible tourism program. …",2 months ago,2024-09-04 11:56:35.811752,2.0,Bran Greenwood,0,https://www.google.com/maps/contrib/111038820503520371434/reviews?hl=en,NULL,en
Borobudur Temple,ChdDSUhNMG9nS0VJQ0FnSUNMNXBENGpRRRAB,"long time no see. terakhir kesini tahun 2018, sudah kangen banget rasanya. highly recommended to see old indonesian architechture. very cheap!! for a tourist, please support the local small bussiness around",2 months ago,2024-09-04 11:56:35.819915,5.0,Selly Novinkap,103,https://www.google.com/maps/contrib/116124739427764746928/reviews?hl=en,NULL,en
Borobudur Temple,ChZDSUhNMG9nS0VJQ0FnSUNMMnRMbld3EAE,"What a wonderful place to visit. The administration has organized the vusit well for all to enjoy the temple and understand its history. You are put in groups with a guide, and it was very good. The mandatory sandals were actually very comfortable and nice.",2 months ago,2024-09-04 11:56:56.135691,5.0,Tone Holland,35,https://www.google.com/maps/contrib/109878107365912892783/reviews?hl=en,NULL,en
Borobudur Temple,ChdDSUhNMG9nS0VJQ0FnSUNMMnF5YS1RRRAB,"A very cool temple, biggest Buddha temple in the world.I believe it was worth visiting. The temple itself is the only attraction to look at. …",2 months ago,2024-09-04 11:56:56.135691,4.0,Shubham Satve (Tron Satve),19,https://www.google.com/maps/contrib/112795547870261538844/reviews?hl=en,NULL,en
Borobudur Temple,ChdDSUhNMG9nS0VJQ0FnSUNMbXBUdXRnRRAB,"I do not recommend visiting this site unless you have reserved tickets to go to the top of the temple. If you do not have those tickets, all you can do is walk around the perimeter of the temple. You will miss the details of the carvings …",2 months ago,2024-09-04 11:57:16.636841,1.0,Toby Lam,4,https://www.google.com/maps/contrib/101997803517380807905/reviews?hl=en,NULL,en
Borobudur Temple,ChdDSUhNMG9nS0VJQ0FnSUNMcW8zbjF3RRAB,Poor Infrastructure. Entrance and Exit are on the opposite side. 30 min walk back to entrance. Over commercialised. 20 min walk through market with souvenirs. …,2 months ago,2024-09-04 11:57:37.287375,1.0,marlon f,0,https://www.google.com/maps/contrib/116419760206877287953/reviews?hl=en,NULL,en
Borobudur Temple,ChdDSUhNMG9nS0VJQ0FnSUNMa3BtVW1nRRAB,"I have pros and cons. The pros are the grounds are big for walking around,  Use your imagination. There are layers below the temple that remain underground. …",2 months ago,2024-09-04 11:57:37.290188,2.0,Cameron Birch,26,https://www.google.com/maps/contrib/103079628246064279062/reviews?hl=en,NULL,en
Borobudur Temple,ChdDSUhNMG9nS0VJQ0FnSUNMelBub2pBRRAB,"We visited Borobudur at 8:30 a.m. on June 4. At that time, we were told that the tour guide of Park No. 6 would take us to the top. Borobudur is the first target of this trip to Indonesia. Only 1,200 tourists are allowed to climb to the top …",2 months ago,2024-09-04 11:58:21.089866,5.0,Chen Jaku,167,https://www.google.com/maps/contrib/113245749635774427272/reviews?hl=en,NULL,en
Borobudur Temple,ChZDSUhNMG9nS0VJQ0FnSUNMekl5X0VnEAE,Don't be happy,2 months ago,2024-09-04 11:58:43.182816,5.0,Vivi Herliva,296,https://www.google.com/maps/contrib/103653629033168209202/reviews?hl=en,NULL,en
Borobudur Temple,ChdDSUhNMG9nS0VJQ0FnSUNMalBuS25nRRAB,Still under construction and hopefully one day there is a cable car for seniors reaching of the  platform the temple,2 months ago,2024-09-04 11:58:43.182816,5.0,elly ivonne,0,https://www.google.com/maps/contrib/113827063783070236597/reviews?hl=en,NULL,en
Borobudur Temple,ChdDSUhNMG9nS0VJQ0FnSUNMakltdzdBRRAB,"The Borobudur ruins, located in central Java, Indonesia, is the world's largest Buddhist temple and is known as a holy site for Buddhism. Borobudur is a huge pyramid-shaped structure built between the 9th and 10th centuries, featuring …",2 months ago,2024-09-04 11:58:43.186926,4.0,若松小次郎,371,https://www.google.com/maps/contrib/114164623796423008376/reviews?hl=en,NULL,en
